Date;AdjustedPrice
2023-06-01;12,865134112329
2023-06-02;12,621245313991
2023-06-05;12,694411953493
2023-06-06;12,487106474905
2023-06-07;12,590759214199
2023-06-08;12,840745232495
2023-06-09;12,609050874074
2023-06-12;12,511495354739
2023-06-13;12,609050874074
2023-06-14;12,432231495279
2023-06-15;12,081641347668
2023-06-16;12,352967635819
2023-06-19;12,291995436235
2023-06-20;12,316384316069
2023-06-21;11,835618522345
2023-06-22;11,562822705172
2023-06-23;11,454324368796
2023-06-26;11,383025462035
2023-06-27;11,265227268256
2023-06-28;11,283826983063
2023-06-29;11,187728456559
2023-06-30;11,352025937356
2023-07-03;11,339626127485
2023-07-04;11,407825081778
2023-07-05;11,438824606457
2023-07-06;11,779819377923
2023-07-07;11,810818902602
2023-07-10;11,965816525996
2023-07-11;12,244812248104
2023-07-12;12,182813198747
2023-07-13;12,012315813014
2023-07-14;11,922417191445
2023-07-17;11,662021184144
2023-07-18;11,71162042363
2023-07-19;11,720920281033
2023-07-20;11,618621849594
2023-07-21;11,497723703347
2023-07-24;11,519423370622
2023-07-25;11,42022489165
2023-07-26;11,376825557099
2023-07-27;11,497723703347
2023-07-28;11,569022610108
2023-07-31;11,736420043373
2023-08-01;11,75501975818
2023-08-02;11,578322467511
2023-08-03;11,699220613758
2023-08-04;11,761219663116
2023-08-07;11,534923132961
2023-08-08;11,460524273732
2023-08-09;11,578322467511
2023-08-10;11,52252332309
2023-08-11;11,60932199219
2023-08-14;11,823218712473
2023-08-15;11,854218237152
2023-08-16;12,303711344994
2023-08-17;12,371910299287
2023-08-18;12,406009776434
2023-08-21;11,702320566226
2023-08-22;11,727120185969
2023-08-23;11,31792646021
2023-08-24;11,314826507742
2023-08-25;11,348925984889
2023-08-28;11,200128266431
2023-08-29;11,395425271907
2023-08-30;11,432624701521
2023-08-31;11,42022489165
2023-09-01;11,407825081778
2023-09-04;11,531823180493
2023-09-05;11,336526175017
2023-09-06;11,190828409027
2023-09-07;11,190828409027
2023-09-08;11,237327696045
2023-09-11;11,485323893475
2023-09-12;11,497723703347
2023-09-13;11,383025462035
2023-09-14;11,587622324915
2023-09-15;11,643421469337
2023-09-18;11,972016430931
2023-09-19;11,903817476638
2023-09-20;11,772937483444
2023-09-21;11,908414324451
2023-09-22;11,989700429054
2023-09-25;11,800032851646
2023-09-26;11,823741298822
2023-09-27;11,854223588048
2023-09-28;11,844062824973
2023-09-29;11,810193614721
2023-10-02;11,854223588048
2023-10-03;11,833902061897
2023-10-04;11,380054644526
2023-10-05;11,827128219847
2023-10-06;12,179368006463
2023-10-09;12,436774004375
2023-10-10;12,348714057721
2023-10-11;12,277588716193
2023-10-12;12,541768556155
2023-10-13;12,385970188998
2023-10-16;12,203076453639
2023-10-17;12,060825770583
2023-10-18;11,935509692652
2023-10-19;11,942283534702
2023-10-20;11,762776720369
2023-10-23;11,583269906036
2023-10-24;11,762776720369
2023-10-25;10,80427807025
2023-10-26;10,702670439495
2023-10-27;10,932981069206
2023-10-30;10,763635017948
2023-10-31;10,685735834369
2023-11-01;10,658640466168
2023-11-02;10,746700412822
2023-11-03;10,2725314693
2023-11-06;9,7170764211744
2023-11-07;9,4461227391618
2023-11-08;9,4833788704385
2023-11-09;9,6425641586209
2023-11-10;9,4359619760864
2023-11-13;9,3275805032813
2023-11-14;9,3953189237845
2023-11-15;9,5172480806901
2023-11-16;9,3479020294323
2023-11-17;9,429188134036
2023-11-20;9,5815995801681
2023-11-21;9,3682235555832
2023-11-22;9,4833788704385
2023-11-23;9,5511172909417
2023-11-24;9,5511172909417
2023-11-27;9,5545042119668
2023-11-28;9,4698311863379
2023-11-29;9,3953189237845
2023-11-30;9,3919320027593
2023-12-01;9,5917603432436
2023-12-04;9,7373979473253
